ACCT_ID,RecordDate,LoanStartDate,LoanPrincipleDueDate,LoanMaturityDate,LoanOriginalAmount,LoanBalance,MonthlyPayment,LastPaidDate,TotalPaymentsCompleted,RunningMonthsPaid,TotalMonthsDelinquent,RunningMonthsDelinquent,AccountState
433996,5/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,35470.62,385.55,5/24/2019,48,6,8,0,Paid
433996,6/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,35085.07,385.55,6/24/2019,49,7,8,0,Paid
433996,7/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,34699.52,385.55,7/24/2019,50,8,8,0,Paid
433996,8/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,34313.97,385.55,8/24/2019,51,9,8,0,Paid
433996,9/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,33928.42,385.55,9/24/2019,52,10,8,0,Paid
433996,10/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,33542.87,385.55,10/24/2019,53,11,8,0,Paid
433996,11/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,33157.32,385.55,11/24/2019,54,12,8,0,Paid
433996,12/24/2019,9/24/2014,6/6/2022,6/6/2026,53977.03,32771.77,385.55,12/24/2019,55,13,8,0,Paid
433996,1/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,32386.22,385.55,1/24/2020,56,14,8,0,Paid
433996,2/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,32000.67,385.55,2/24/2020,57,15,8,0,Paid
433996,3/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,31615.12,385.55,3/24/2020,58,16,8,0,Paid
433996,4/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,31229.57,385.55,4/24/2020,59,17,8,0,Paid
433996,5/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,30844.02,385.55,5/24/2020,60,18,8,0,Paid
433996,6/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,30844.02,385.55,5/24/2020,60,0,9,1,Defaulting
433996,7/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,30458.47,385.55,7/24/2020,61,1,9,0,Paid
433996,8/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,30072.92,385.55,8/24/2020,62,2,9,0,Paid
433996,9/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,29687.37,385.55,9/24/2020,63,3,9,0,Paid
433996,10/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,29687.37,385.55,9/24/2020,63,0,10,1,Defaulting
433996,11/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,29301.82,385.55,11/24/2020,64,1,10,0,Paid
433996,12/24/2020,9/24/2014,6/6/2022,6/6/2026,53977.03,28916.27,385.55,12/24/2020,65,2,10,0,Paid
433996,1/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,28530.72,385.55,1/24/2021,66,3,10,0,Paid
433996,2/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,28145.17,385.55,2/24/2021,67,4,10,0,Paid
433996,3/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,27759.62,385.55,3/24/2021,68,5,10,0,Paid
433996,4/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,27374.07,385.55,4/24/2021,69,6,10,0,Paid
433996,5/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,26988.51,385.55,5/24/2021,70,7,10,0,Paid
433996,6/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,26988.51,385.55,5/24/2021,70,0,11,1,Defaulting
433996,7/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,26988.51,385.55,5/24/2021,70,0,12,2,Defaulting
433996,8/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,26602.96,385.55,8/24/2021,71,1,12,0,Paid
433996,9/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,26217.41,385.55,9/24/2021,72,2,12,0,Paid
433996,10/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,25831.86,385.55,10/24/2021,73,3,12,0,Paid
433996,11/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,25446.31,385.55,11/24/2021,74,4,12,0,Paid
433996,12/24/2021,9/24/2014,6/6/2022,6/6/2026,53977.03,25060.76,385.55,12/24/2021,75,5,12,0,Paid
4319333,5/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,68734.31,731.22,5/27/2011,0,0,0,0,Opened
4319333,6/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,68734.31,731.22,5/27/2011,0,0,1,1,Defaulting
4319333,7/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,68003.09,731.22,7/27/2011,1,1,1,0,Paid
4319333,8/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,67271.88,731.22,8/27/2011,2,2,1,0,Paid
4319333,9/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,66540.66,731.22,9/27/2011,3,3,1,0,Paid
4319333,10/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,65809.45,731.22,10/27/2011,4,4,1,0,Paid
4319333,11/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,65078.23,731.22,11/27/2011,5,5,1,0,Paid
4319333,12/27/2011,5/27/2011,4/9/2017,4/9/2019,68734.31,64347.01,731.22,12/27/2011,6,6,1,0,Paid
4319333,1/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,63615.8,731.22,1/27/2012,7,7,1,0,Paid
4319333,2/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,62884.58,731.22,2/27/2012,8,8,1,0,Paid
4319333,3/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,62153.37,731.22,3/27/2012,9,9,1,0,Paid
4319333,4/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,61422.15,731.22,4/27/2012,10,10,1,0,Paid
4319333,5/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,60690.93,731.22,5/27/2012,11,11,1,0,Paid
4319333,6/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,60690.93,731.22,5/27/2012,11,0,2,1,Defaulting
4319333,7/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,59959.72,731.22,7/27/2012,12,1,2,0,Paid
4319333,8/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,59228.5,731.22,8/27/2012,13,2,2,0,Paid
4319333,9/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,58497.29,731.22,9/27/2012,14,3,2,0,Paid
4319333,10/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,57766.07,731.22,10/27/2012,15,4,2,0,Paid
4319333,11/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,57034.85,731.22,11/27/2012,16,5,2,0,Paid
4319333,12/27/2012,5/27/2011,4/9/2017,4/9/2019,68734.31,56303.64,731.22,12/27/2012,17,6,2,0,Paid
4319333,1/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,55572.42,731.22,1/27/2013,18,7,2,0,Paid
4319333,2/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,54841.2,731.22,2/27/2013,19,8,2,0,Paid
4319333,3/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,54109.99,731.22,3/27/2013,20,9,2,0,Paid
4319333,4/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,54109.99,731.22,3/27/2013,20,0,3,1,Defaulting
4319333,5/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,53378.77,731.22,5/27/2013,21,1,3,0,Paid
4319333,6/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,52647.56,731.22,6/27/2013,22,2,3,0,Paid
4319333,7/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,51916.34,731.22,7/27/2013,23,3,3,0,Paid
4319333,8/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,51185.12,731.22,8/27/2013,24,4,3,0,Paid
4319333,9/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,50453.91,731.22,9/27/2013,25,5,3,0,Paid
4319333,10/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,49722.69,731.22,10/27/2013,26,6,3,0,Paid
4319333,11/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,48991.48,731.22,11/27/2013,27,7,3,0,Paid
4319333,12/27/2013,5/27/2011,4/9/2017,4/9/2019,68734.31,48260.26,731.22,12/27/2013,28,8,3,0,Paid
4319333,1/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,47529.04,731.22,1/27/2014,29,9,3,0,Paid
4319333,2/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,46797.83,731.22,2/27/2014,30,10,3,0,Paid
4319333,3/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,46797.83,731.22,2/27/2014,30,0,4,1,Defaulting
4319333,4/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,46066.61,731.22,4/27/2014,31,1,4,0,Paid
4319333,5/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,45335.4,731.22,5/27/2014,32,2,4,0,Paid
4319333,6/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,44604.18,731.22,6/27/2014,33,3,4,0,Paid
4319333,7/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,43872.96,731.22,7/27/2014,34,4,4,0,Paid
4319333,8/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,43141.75,731.22,8/27/2014,35,5,4,0,Paid
4319333,9/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,42410.53,731.22,9/27/2014,36,6,4,0,Paid
4319333,10/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,41679.32,731.22,10/27/2014,37,7,4,0,Paid
4319333,11/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,40948.1,731.22,11/27/2014,38,8,4,0,Paid
4319333,12/27/2014,5/27/2011,4/9/2017,4/9/2019,68734.31,40948.1,731.22,11/27/2014,38,0,5,1,Defaulting
4319333,1/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,40216.88,731.22,1/27/2015,39,1,5,0,Paid
4319333,2/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,39485.67,731.22,2/27/2015,40,2,5,0,Paid
4319333,3/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,38754.45,731.22,3/27/2015,41,3,5,0,Paid
4319333,4/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,38023.24,731.22,4/27/2015,42,4,5,0,Paid
4319333,5/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,37292.02,731.22,5/27/2015,43,5,5,0,Paid
4319333,6/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,36560.8,731.22,6/27/2015,44,6,5,0,Paid
4319333,7/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,35829.59,731.22,7/27/2015,45,7,5,0,Paid
4319333,8/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,35098.37,731.22,8/27/2015,46,8,5,0,Paid
4319333,9/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,34367.16,731.22,9/27/2015,47,9,5,0,Paid
4319333,10/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,33635.94,731.22,10/27/2015,48,10,5,0,Paid
4319333,11/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,32904.72,731.22,11/27/2015,49,11,5,0,Paid
4319333,12/27/2015,5/27/2011,4/9/2017,4/9/2019,68734.31,32173.51,731.22,12/27/2015,50,12,5,0,Paid
4319333,1/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,31442.29,731.22,1/27/2016,51,13,5,0,Paid
4319333,2/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,30711.07,731.22,2/27/2016,52,14,5,0,Paid
4319333,3/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,29979.86,731.22,3/27/2016,53,15,5,0,Paid
4319333,4/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,29248.64,731.22,4/27/2016,54,16,5,0,Paid
4319333,5/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,29248.64,731.22,4/27/2016,54,0,6,1,Defaulting
4319333,6/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,28517.43,731.22,6/27/2016,55,1,6,0,Paid
4319333,7/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,27786.21,731.22,7/27/2016,56,2,6,0,Paid
4319333,8/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,27054.99,731.22,8/27/2016,57,3,6,0,Paid
4319333,9/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,26323.78,731.22,9/27/2016,58,4,6,0,Paid
4319333,10/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,25592.56,731.22,10/27/2016,59,5,6,0,Paid
4319333,11/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,24861.35,731.22,11/27/2016,60,6,6,0,Paid
4319333,12/27/2016,5/27/2011,4/9/2017,4/9/2019,68734.31,24130.13,731.22,12/27/2016,61,7,6,0,Paid
4319333,1/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,23398.91,731.22,1/27/2017,62,8,6,0,Paid
4319333,2/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,22667.7,731.22,2/27/2017,63,9,6,0,Paid
4319333,3/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,21936.48,731.22,3/27/2017,64,10,6,0,Paid
4319333,4/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,21205.27,731.22,4/27/2017,65,11,6,0,Paid
4319333,5/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,20474.05,731.22,5/27/2017,66,12,6,0,Paid
4319333,6/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,20474.05,731.22,5/27/2017,66,0,7,1,Defaulting
4319333,7/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,19742.83,731.22,7/27/2017,67,1,7,0,Paid
4319333,8/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,19011.62,731.22,8/27/2017,68,2,7,0,Paid
4319333,9/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,19011.62,731.22,8/27/2017,68,0,8,1,Defaulting
4319333,10/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,18280.4,731.22,10/27/2017,69,1,8,0,Paid
4319333,11/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,17549.19,731.22,11/27/2017,70,2,8,0,Paid
4319333,12/27/2017,5/27/2011,4/9/2017,4/9/2019,68734.31,17549.19,731.22,11/27/2017,70,0,9,1,Defaulting
4319333,1/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,16817.97,731.22,1/27/2018,71,1,9,0,Paid
4319333,2/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,16086.75,731.22,2/27/2018,72,2,9,0,Paid
4319333,3/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,15355.54,731.22,3/27/2018,73,3,9,0,Paid
4319333,4/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,14624.32,731.22,4/27/2018,74,4,9,0,Paid
4319333,5/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,14624.32,731.22,4/27/2018,74,0,10,1,Defaulting
4319333,6/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,13893.11,731.22,6/27/2018,75,1,10,0,Paid
4319333,7/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,13161.89,731.22,7/27/2018,76,2,10,0,Paid
4319333,8/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,12430.67,731.22,8/27/2018,77,3,10,0,Paid
4319333,9/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,12430.67,731.22,8/27/2018,77,0,11,1,Defaulting
4319333,10/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,11699.46,731.22,10/27/2018,78,1,11,0,Paid
4319333,11/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,10968.24,731.22,11/27/2018,79,2,11,0,Paid
4319333,12/27/2018,5/27/2011,4/9/2017,4/9/2019,68734.31,10237.02,731.22,12/27/2018,80,3,11,0,Paid
4319333,1/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,9505.81,731.22,1/27/2019,81,4,11,0,Paid
4319333,2/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,8774.59,731.22,2/27/2019,82,5,11,0,Paid
4319333,3/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,8043.38,731.22,3/27/2019,83,6,11,0,Paid
4319333,4/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,7312.16,731.22,4/27/2019,84,7,11,0,Paid
4319333,5/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,6580.94,731.22,5/27/2019,85,8,11,0,Paid
4319333,6/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,5849.73,731.22,6/27/2019,86,9,11,0,Paid
4319333,7/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,5118.51,731.22,7/27/2019,87,10,11,0,Paid
4319333,8/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,4387.3,731.22,8/27/2019,88,11,11,0,Paid
4319333,9/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,3656.08,731.22,9/27/2019,89,12,11,0,Paid
4319333,10/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,2924.86,731.22,10/27/2019,90,13,11,0,Paid
4319333,11/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,2193.65,731.22,11/27/2019,91,14,11,0,Paid
4319333,12/27/2019,5/27/2011,4/9/2017,4/9/2019,68734.31,1462.43,731.22,12/27/2019,92,15,11,0,Paid
4319333,1/27/2020,5/27/2011,4/9/2017,4/9/2019,68734.31,731.22,731.22,1/27/2020,93,16,11,0,Paid
4319333,2/27/2020,5/27/2011,4/9/2017,4/9/2019,68734.31,0,731.22,2/27/2020,94,17,11,0,Paid
4319333,3/27/2020,5/27/2011,4/9/2017,4/9/2019,68734.31,0,731.22,3/27/2020,95,18,11,0,Completed
5004797,8/31/2018,8/31/2018,6/3/2024,6/3/2029,43510.9,43510.9,337.29,8/31/2018,0,0,0,0,Opened
5004797,9/30/2018,8/31/2018,6/3/2024,6/3/2029,43510.9,43173.61,337.29,9/30/2018,1,1,0,0,Paid
5004797,10/30/2018,8/31/2018,6/3/2024,6/3/2029,43510.9,42836.31,337.29,10/30/2018,2,2,0,0,Paid
5004797,11/30/2018,8/31/2018,6/3/2024,6/3/2029,43510.9,42499.02,337.29,11/30/2018,3,3,0,0,Paid
5004797,12/30/2018,8/31/2018,6/3/2024,6/3/2029,43510.9,42161.72,337.29,12/30/2018,4,4,0,0,Paid
5004797,1/30/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,42161.72,337.29,12/30/2018,4,0,1,1,Defaulting
5004797,2/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,41824.43,337.29,2/28/2019,5,1,1,0,Paid
5004797,3/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,41487.14,337.29,3/28/2019,6,2,1,0,Paid
5004797,4/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,41149.84,337.29,4/28/2019,7,3,1,0,Paid
5004797,5/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,40812.55,337.29,5/28/2019,8,4,1,0,Paid
5004797,6/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,40475.26,337.29,6/28/2019,9,5,1,0,Paid
5004797,7/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,40137.96,337.29,7/28/2019,10,6,1,0,Paid
5004797,8/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,40137.96,337.29,7/28/2019,10,0,2,1,Defaulting
5004797,9/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,39800.67,337.29,9/28/2019,11,1,2,0,Paid
5004797,10/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,39800.67,337.29,9/28/2019,11,0,3,1,Defaulting
5004797,11/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,39463.37,337.29,11/28/2019,12,1,3,0,Paid
5004797,12/28/2019,8/31/2018,6/3/2024,6/3/2029,43510.9,39126.08,337.29,12/28/2019,13,2,3,0,Paid
5004797,1/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,38788.79,337.29,1/28/2020,14,3,3,0,Paid
5004797,2/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,38451.49,337.29,2/28/2020,15,4,3,0,Paid
5004797,3/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,38114.2,337.29,3/28/2020,16,5,3,0,Paid
5004797,4/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,37776.91,337.29,4/28/2020,17,6,3,0,Paid
5004797,5/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,37439.61,337.29,5/28/2020,18,7,3,0,Paid
5004797,6/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,37102.32,337.29,6/28/2020,19,8,3,0,Paid
5004797,7/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,36765.02,337.29,7/28/2020,20,9,3,0,Paid
5004797,8/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,36427.73,337.29,8/28/2020,21,10,3,0,Paid
5004797,9/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,36090.44,337.29,9/28/2020,22,11,3,0,Paid
5004797,10/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,35753.14,337.29,10/28/2020,23,12,3,0,Paid
5004797,11/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,35753.14,337.29,10/28/2020,23,0,4,1,Defaulting
5004797,12/28/2020,8/31/2018,6/3/2024,6/3/2029,43510.9,35415.85,337.29,12/28/2020,24,1,4,0,Paid
5004797,1/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,35415.85,337.29,12/28/2020,24,0,5,1,Defaulting
5004797,2/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,35078.56,337.29,2/28/2021,25,1,5,0,Paid
5004797,3/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,34741.26,337.29,3/28/2021,26,2,5,0,Paid
5004797,4/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,34403.97,337.29,4/28/2021,27,3,5,0,Paid
5004797,5/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,34066.67,337.29,5/28/2021,28,4,5,0,Paid
5004797,6/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,33729.38,337.29,6/28/2021,29,5,5,0,Paid
5004797,7/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,33729.38,337.29,6/28/2021,29,0,6,1,Defaulting
5004797,8/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,33392.09,337.29,8/28/2021,30,1,6,0,Paid
5004797,9/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,33054.79,337.29,9/28/2021,31,2,6,0,Paid
5004797,10/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,32717.5,337.29,10/28/2021,32,3,6,0,Paid
5004797,11/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,32380.2,337.29,11/28/2021,33,4,6,0,Paid
5004797,12/28/2021,8/31/2018,6/3/2024,6/3/2029,43510.9,32042.91,337.29,12/28/2021,34,5,6,0,Paid
1704815,3/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,16581.02,394.79,3/13/2015,0,0,0,0,Opened
1704815,4/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,16186.23,394.79,4/13/2015,1,1,0,0,Paid
1704815,5/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,15791.45,394.79,5/13/2015,2,2,0,0,Paid
1704815,6/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,15396.66,394.79,6/13/2015,3,3,0,0,Paid
1704815,7/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,15001.88,394.79,7/13/2015,4,4,0,0,Paid
1704815,8/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,14607.09,394.79,8/13/2015,5,5,0,0,Paid
1704815,9/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,14212.3,394.79,9/13/2015,6,6,0,0,Paid
1704815,10/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,13817.52,394.79,10/13/2015,7,7,0,0,Paid
1704815,11/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,13422.73,394.79,11/13/2015,8,8,0,0,Paid
1704815,12/13/2015,3/13/2015,10/12/2016,10/12/2018,16581.02,13422.73,394.79,11/13/2015,8,0,1,1,Defaulting
1704815,1/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,13027.94,394.79,1/13/2016,9,1,1,0,Paid
1704815,2/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,12633.16,394.79,2/13/2016,10,2,1,0,Paid
1704815,3/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,12238.37,394.79,3/13/2016,11,3,1,0,Paid
1704815,4/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,12238.37,394.79,3/13/2016,11,0,2,1,Defaulting
1704815,5/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,11843.59,394.79,5/13/2016,12,1,2,0,Paid
1704815,6/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,11843.59,394.79,5/13/2016,12,0,3,1,Defaulting
1704815,7/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,11448.8,394.79,7/13/2016,13,1,3,0,Paid
1704815,8/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,11054.01,394.79,8/13/2016,14,2,3,0,Paid
1704815,9/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,10659.23,394.79,9/13/2016,15,3,3,0,Paid
1704815,10/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,10659.23,394.79,9/13/2016,15,0,4,1,Defaulting
1704815,11/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,10264.44,394.79,11/13/2016,16,1,4,0,Paid
1704815,12/13/2016,3/13/2015,10/12/2016,10/12/2018,16581.02,9869.65,394.79,12/13/2016,17,2,4,0,Paid
1704815,1/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,9474.87,394.79,1/13/2017,18,3,4,0,Paid
1704815,2/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,9080.08,394.79,2/13/2017,19,4,4,0,Paid
1704815,3/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,9080.08,394.79,2/13/2017,19,0,5,1,Defaulting
1704815,4/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,8685.3,394.79,4/13/2017,20,1,5,0,Paid
1704815,5/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,8290.51,394.79,5/13/2017,21,2,5,0,Paid
1704815,6/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,7895.72,394.79,6/13/2017,22,3,5,0,Paid
1704815,7/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,7895.72,394.79,6/13/2017,22,0,6,1,Defaulting
1704815,8/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,7500.94,394.79,8/13/2017,23,1,6,0,Paid
1704815,9/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,7500.94,394.79,8/13/2017,23,0,7,1,Defaulting
1704815,10/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,7106.15,394.79,10/13/2017,24,1,7,0,Paid
1704815,11/13/2017,3/13/2015,10/12/2016,10/12/2018,16581.02,6711.37,394.79,11/13/2017,25,2,7,0,Paid
